"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","class"
NA,813.2128748,813.2148424,813.2172001,813.220025,813.2234097,813.2274653,813.2323247,813.2381471,NA,813.2534826,813.2634983,NA,813.2898783,813.3071073,NA,813.352486,813.3821233,813.4176344,NA,813.5111654,813.5722514,813.6454441,NA,NA,813.9641284,NA,NA,NA,NA,NA,815.4553368,815.9017391,NA,817.0774964,817.8453953,NA,NA,821.1888626,822.7715953,NA,826.9402774,NA,832.9250897,836.8338312,841.5172482,847.1288739,853.8526706,861.9090599,871.5621491,NA,896.9869478,913.5921413,933.4883266,957.3277468,NA,1020.117228,1061.125674,1110.261604,1169.13581,NA,1061.125674,1020.117228,985.8919139,957.3277468,933.4883266,913.5921413,896.9869478,883.128389,871.5621491,861.9090599,853.8526706,847.1288739,NA,836.8338312,832.9250897,NA,826.9402774,824.6680106,822.7715953,NA,NA,818.7654846,817.8453953,NA,816.4366142,815.9017391,815.4553368,815.082773,NA,NA,NA,814.1149874,813.9641284,813.8382227,NA,813.6454441,813.5722514,813.5111654,813.4601835,1
3.127482195,3.127494882,3.127510106,3.127528373,3.127550292,NA,NA,3.127646023,3.127691463,NA,3.127811413,3.127889918,3.127984119,3.128097152,3.128232783,NA,3.128590814,3.128825139,3.129106311,NA,NA,3.130334305,3.130917194,3.131616615,NA,3.133462905,NA,3.136121221,NA,NA,3.14245373,3.145459569,3.149066344,3.153394195,3.158587282,3.164818586,3.17229567,NA,3.192033209,3.204951117,3.22045161,3.239051005,NA,3.288148527,NA,3.358839865,3.405106231,3.460622299,3.405106231,3.358839865,3.320282081,3.288148527,3.261368844,3.239051005,3.22045161,3.204951117,3.192033209,3.181267593,3.17229567,NA,3.158587282,3.153394195,NA,3.145459569,3.14245373,NA,3.137861047,3.136121221,3.134671273,3.133462905,3.132455868,3.131616615,3.130917194,NA,3.129848532,3.129443696,NA,3.128825139,3.128590814,3.12839553,NA,NA,3.127984119,3.127889918,3.127811413,3.127745987,NA,3.127646023,3.127608154,3.127576594,3.127550292,NA,3.127510106,3.127494882,3.127482195,3.127471622,3.12746281,3.127455466,3.127449346,3.127444246,1
3.105541491,NA,3.10554052,3.10553988,3.105539107,NA,3.105537047,3.105535687,3.105534046,3.105532065,3.105529674,3.105526789,3.105523306,3.105519102,3.105514029,NA,NA,3.105491592,NA,3.105467828,3.105452142,3.105433209,3.105410357,NA,3.105349485,3.105309304,NA,NA,3.105131622,3.105046349,3.104943427,3.104819201,3.104669264,3.104488294,3.104269867,3.10400623,3.103688027,3.103303963,3.102840407,3.102280906,NA,3.100790523,NA,3.098619343,3.09718618,3.095456384,3.093368562,3.090848608,3.087807083,3.084136032,NA,3.074357199,3.067902335,NA,3.050708063,3.039358377,3.02565957,NA,2.989169101,NA,2.936010044,NA,NA,NA,2.745751724,2.671283157,2.581401326,2.472916044,NA,2.472916044,2.581401326,2.671283157,2.745751724,2.80745015,2.858568304,2.900920531,2.936010044,2.965082279,2.989169101,3.009125427,3.02565957,NA,NA,3.060111464,3.067902335,NA,NA,3.084136032,3.087807083,NA,NA,3.095456384,3.09718618,3.098619343,3.099806743,NA,3.1016056,3.102280906,3.102840407,3.103303963,0
NA,430.0178505,430.0173691,430.0167476,430.0159452,NA,430.0135715,430.0118445,430.0096148,430.006736,430.0030191,429.9982203,NA,429.9840249,429.9736968,NA,NA,429.9209169,429.8922176,429.8551638,NA,429.7455564,429.6658086,NA,429.4299099,429.2582755,NA,NA,NA,NA,427.2884877,426.4934729,425.4670246,NA,422.4307287,420.2215918,417.3693622,413.6868319,408.9322954,402.7936856,NA,384.6353083,NA,354.3661229,NA,303.9087735,332.3429809,354.3661229,NA,384.6353083,394.8680905,402.7936856,408.9322954,413.6868319,417.3693622,NA,422.4307287,424.1417711,425.4670246,NA,NA,427.9042504,428.381177,428.7505709,429.0366775,429.2582755,429.4299099,429.5628458,NA,429.7455564,429.8073234,429.8551638,429.8922176,NA,429.9431454,429.960362,429.9736968,429.9840249,429.9920244,429.9982203,430.0030191,430.006736,NA,430.0118445,NA,430.0149091,430.0159452,NA,430.0173691,430.0178505,430.0182233,NA,430.0187357,430.018909,430.0190431,NA,430.0192276,430.0192899,430.0193382,430.0193756,0
NA,31243.06528,31242.79923,31242.48667,31242.11945,31241.68804,NA,31240.58571,31239.88613,NA,31238.09861,31236.96416,31235.63137,31234.06553,31232.22593,NA,NA,31224.54243,31221.03776,31216.92031,31212.08294,31206.39978,31199.72294,31191.8787,NA,31171.83582,NA,31144.17141,NA,NA,31081.75383,31053.28325,31019.83474,NA,30934.37021,30880.13032,NA,30741.54163,30653.58659,30550.25304,30428.85211,NA,30118.65983,29921.79691,NA,29418.7912,29099.55963,28724.51195,28283.889,27766.22524,27158.05048,26443.53928,25604.09925,24617.88718,23459.24068,NA,20498.77562,NA,23459.24068,NA,NA,26443.53928,27158.05048,27766.22524,28283.889,NA,29099.55963,29418.7912,29690.51345,29921.79691,30118.65983,30286.22481,30428.85211,30550.25304,30653.58659,30741.54163,NA,30880.13032,30934.37021,30980.5379,31019.83474,NA,NA,31105.9873,NA,31144.17141,NA,NA,31182.66293,NA,NA,31206.39978,31212.08294,31216.92031,31221.03776,31224.54243,31227.52553,31230.06467,31232.22593,31234.06553,0
NA,NA,2391.491627,2394.330907,2397.68225,2401.638005,2406.307179,2411.818435,2418.323644,NA,2435.065282,2445.763046,NA,2473.294539,2490.886929,2511.652097,NA,2565.092801,NA,2639.547716,2687.123776,2743.280152,2809.564301,2743.280152,NA,2639.547716,2599.240958,NA,NA,NA,2490.886929,2473.294539,2458.390147,2445.763046,2435.065282,2426.002063,NA,2411.818435,2406.307179,2401.638005,2397.68225,NA,2391.491627,2389.08617,2387.048251,2385.321712,2383.858976,2382.619737,2381.569845,2380.680369,2379.9268,2379.288371,2378.747489,NA,2377.901028,2377.572123,2377.293472,2377.057398,2376.857394,2376.687949,2376.544395,2376.422774,NA,2376.232442,2376.158486,NA,2376.042747,2375.997775,2375.959674,2375.927395,2375.900048,2375.876879,2375.857251,NA,2375.826532,2375.814596,2375.804484,2375.795917,2375.788659,2375.78251,NA,NA,NA,2375.765979,2375.763295,2375.761022,2375.759095,2375.757463,2375.756081,2375.754909,NA,NA,2375.752364,2375.75176,2375.751249,2375.750816,2375.750449,2375.750138,2375.749874,2375.749651,1
NA,NA,2.93708478,2.937085189,2.937085699,2.937086335,NA,2.937088117,2.937089351,NA,2.937092807,2.9370952,NA,2.937101903,2.937106543,2.937112329,2.937119545,2.937128543,2.937139765,NA,2.937171212,2.937192977,2.937220119,NA,2.937296179,2.937348821,NA,2.937496337,NA,2.937725755,2.937884536,2.938082549,2.938329486,2.938637437,2.939021476,2.939500404,2.940097664,2.940842496,2.941771361,2.94292973,NA,2.946175814,NA,2.951224149,NA,2.959075362,2.964509201,2.971285633,2.979736385,2.990275147,NA,3.019807795,3.040247397,NA,3.09752505,3.137167022,3.186603727,3.248255249,3.32513962,3.421020573,NA,NA,3.875664756,4.107569395,4.396773005,NA,3.875664756,3.689706629,3.540591781,3.421020573,3.32513962,3.248255249,3.186603727,NA,3.09752505,3.065737213,3.040247397,3.019807795,3.003417825,2.990275147,2.979736385,NA,NA,2.959075362,NA,NA,2.948422434,2.946175814,2.944374309,NA,NA,NA,2.940097664,2.939500404,2.939021476,NA,2.938329486,2.938082549,2.937884536,2.937725755,1
1.558424478,1.558424417,1.558424338,1.558424237,1.558424107,1.55842394,NA,1.558423451,1.558423098,NA,1.558422061,1.558421313,1.558420352,1.558419118,1.558417533,NA,1.558412885,1.558409529,1.558405219,NA,1.558392577,1.55838345,1.558371728,NA,1.558337345,1.558312521,1.558280642,1.558239702,1.558187129,NA,NA,1.557921568,1.557778582,1.55759496,1.557359153,1.557056331,1.556667449,NA,1.555526718,1.554703126,NA,NA,1.550543002,1.54830306,1.545426536,1.541732518,1.536988675,1.530896653,NA,1.513026597,NA,1.483556047,1.462278708,NA,1.399864745,1.354802709,1.296934241,NA,1.399864745,NA,1.462278708,NA,NA,NA,1.523073306,NA,1.536988675,1.541732518,NA,1.54830306,1.550543002,1.55228724,1.553645473,1.554703126,1.555526718,1.556168047,1.556667449,1.557056331,1.557359153,1.55759496,1.557778582,NA,NA,1.558119614,1.558187129,NA,NA,1.558312521,1.558337345,1.558356675,NA,NA,1.558392577,1.558399685,1.558405219,1.558409529,1.558412885,1.558415498,1.558417533,1.558419118,0
67505.74214,67505.74213,67505.74213,67505.74212,67505.74211,NA,67505.74209,67505.74207,67505.74204,67505.74201,67505.74197,67505.74191,67505.74184,67505.74175,67505.74163,67505.74148,NA,67505.74102,NA,NA,67505.73967,67505.73893,67505.73797,NA,NA,67505.733,NA,NA,67505.72213,NA,NA,67505.69833,67505.68526,67505.6683,67505.64627,67505.61766,NA,NA,67505.46974,67505.38848,67505.28298,NA,NA,67504.73733,NA,67504.04848,67503.54328,67502.88738,67502.03583,67500.93028,NA,67497.63149,67495.21216,67492.07119,67487.99329,67482.69901,67475.8255,67466.90169,67455.31602,67440.27447,67420.74619,NA,NA,NA,67264.2608,67192.22961,67098.71233,66977.29987,66819.67144,66615.02421,66349.333,66004.38906,65556.5522,64975.13061,64220.27744,63240.26001,61967.91431,60316.0421,58171.43486,55387.11522,58171.43486,NA,NA,63240.26001,NA,NA,NA,NA,66349.333,66615.02421,66819.67144,NA,67098.71233,67192.22961,67264.2608,NA,67362.47687,67395.39284,67420.74619,67440.27447,0
108.602575,NA,108.4480064,108.3496978,108.2340293,NA,NA,107.7494085,107.5277383,107.2669247,106.9600554,106.5989978,NA,105.6743525,105.0862598,104.3943191,103.5801924,102.6223036,101.4952666,NA,NA,96.77327355,94.61338899,92.07210247,89.08206436,85.56403211,81.42477019,76.55457912,70.82438819,NA,70.82438819,76.55457912,81.42477019,85.56403211,89.08206436,92.07210247,NA,NA,98.60899781,100.1692125,NA,102.6223036,103.5801924,104.3943191,105.0862598,105.6743525,106.174183,106.5989978,106.9600554,107.2669247,NA,107.7494085,107.9378099,108.0979356,108.2340293,NA,108.4480064,NA,108.602575,NA,NA,108.7578281,NA,NA,108.8531453,NA,108.8952312,108.911665,108.9256323,108.9375034,108.9475929,108.9561681,108.9634564,NA,108.9749155,108.9793901,108.9831931,108.9864254,108.9891725,108.9915074,108.9934918,108.9951785,NA,108.9978303,108.9988658,108.9997458,NA,NA,109.0016699,NA,NA,109.0028512,109.0031331,109.0033727,109.0035764,NA,109.0038966,109.0040217,109.0041279,109.0042182,0
3.031709567,3.031709566,3.031709565,3.031709564,3.031709563,NA,NA,3.031709556,3.031709552,3.031709548,3.031709542,3.031709535,3.031709526,3.031709514,3.0317095,NA,NA,3.031709429,3.031709391,NA,3.031709285,3.031709209,3.031709114,3.031708993,3.03170884,3.031708647,NA,NA,3.031707704,NA,3.031706586,3.031705796,3.031704797,NA,3.031701935,3.031699914,3.031697358,NA,3.031690036,3.031684864,3.031678324,3.031670052,NA,3.031646358,NA,3.031608458,3.031581689,3.031547834,NA,3.031450861,3.031382369,3.031295746,3.031186189,NA,3.030872382,NA,3.030370426,NA,3.029567509,3.029000413,3.028283182,NA,3.026228806,NA,3.022942677,3.020621703,3.017686267,3.013973695,3.009278244,3.003339706,2.995828981,2.986329843,2.974315874,2.95912129,2.939904045,2.915599168,2.884859742,2.845982265,2.796812245,2.734624802,NA,NA,2.43069178,2.271576476,NA,NA,2.43069178,2.556500181,2.655973664,2.734624802,NA,2.845982265,2.884859742,2.915599168,2.939904045,2.95912129,2.974315874,2.986329843,2.995828981,3.003339706,0
NA,NA,16.88633421,16.88631384,16.88628963,NA,16.88622676,16.88618622,16.88613807,NA,16.88601297,16.88593231,NA,16.88572273,16.88558761,NA,16.88523653,16.88501017,NA,16.88442203,NA,16.88359246,16.88305757,16.88242231,NA,16.88077179,NA,NA,NA,NA,NA,16.87052785,16.86754131,NA,16.85978173,16.85477861,16.84883663,16.84177959,16.83339825,16.82344411,16.811622,NA,16.78090599,16.76110134,16.73758021,16.7096452,16.676468,16.63706489,NA,16.53468836,16.46867939,16.39028342,16.29717595,16.18659627,16.0552656,15.8992899,15.71404436,NA,15.23274235,NA,14.55385255,14.11612711,13.5962597,NA,12.24554848,NA,10.34033292,11.37465506,NA,12.97883585,13.5962597,14.11612711,14.55385255,14.92241491,15.23274235,15.49403631,15.71404436,15.8992899,16.0552656,16.18659627,16.29717595,NA,NA,16.53468836,NA,16.63706489,NA,NA,16.73758021,NA,NA,16.7975814,16.811622,16.82344411,16.83339825,NA,16.84883663,16.85477861,16.85978173,16.86399433,0
2470.624673,NA,2470.621946,2470.619958,2470.617387,2470.614062,NA,2470.604206,2470.597019,NA,2470.575711,2470.560175,NA,2470.51411,2470.480523,2470.437093,2470.380938,2470.308327,NA,2470.093038,2469.936064,2469.733092,2469.470643,NA,2468.692492,2468.125115,2467.39148,2466.442868,2465.216283,NA,2461.579513,2458.927819,2455.499099,NA,2445.33309,2437.920703,2428.336264,NA,2399.918812,2379.198671,2352.406904,2317.764341,NA,2215.050624,NA,2043.320781,1918.106656,1756.201014,NA,1756.201014,1918.106656,2043.320781,2140.158525,NA,2272.970462,2317.764341,2352.406904,2379.198671,2399.918812,NA,2428.336264,2437.920703,2445.33309,2451.06566,2455.499099,2458.927819,2461.579513,2463.630273,2465.216283,2466.442868,2467.39148,2468.125115,2468.692492,NA,2469.470643,2469.733092,NA,2470.093038,2470.214439,2470.308327,2470.380938,2470.437093,NA,2470.51411,2470.540086,2470.560175,NA,2470.587727,2470.597019,NA,2470.609764,NA,2470.617387,2470.619958,2470.621946,NA,2470.624673,2470.625593,2470.626304,2470.626854,0
478.6161721,480.5271815,482.9128885,485.8912086,489.6093478,494.2510782,500.0458213,507.2799871,516.3111303,527.5856228,541.6607157,559.2320825,581.1682026,608.5532871,642.740867,NA,NA,559.2320825,541.6607157,NA,NA,507.2799871,500.0458213,NA,NA,485.8912086,NA,NA,NA,NA,NA,474.8770266,474.0902603,NA,472.9552206,472.5508469,472.2269337,NA,471.7596356,471.5931542,NA,NA,NA,471.1988702,NA,471.099989,471.0647611,471.0365428,471.0139392,470.9958332,NA,470.9697122,470.9604063,NA,470.9469809,NA,470.9383667,470.9352978,470.9328395,470.9308703,470.929293,NA,470.9270174,470.9262067,470.9255573,470.9250371,470.9246204,470.9242867,470.9240193,470.9238051,470.9236336,470.9234962,470.9233861,NA,470.9232273,470.9231707,470.9231254,470.9230891,470.92306,470.9230368,NA,470.9230032,470.9229912,470.9229816,NA,NA,470.9229628,470.9229589,470.9229557,470.9229532,NA,470.9229495,470.9229482,470.9229472,470.9229464,NA,470.9229451,470.9229447,470.9229444,470.9229441,1
15.68623371,15.68725818,15.68846521,15.68988734,15.6915629,NA,NA,15.6986034,15.70183217,15.70563631,15.71011836,15.71539912,NA,15.72895144,15.73758829,NA,NA,15.77387938,NA,NA,NA,15.86045491,15.8925259,NA,NA,16.02728476,16.08908511,NA,16.24768714,16.34876358,16.46785202,16.60816222,16.77347595,16.96824886,17.19773064,17.46810648,17.78666375,18.16198848,18.60419672,19.12520724,NA,NA,18.60419672,18.16198848,NA,17.46810648,17.19773064,16.96824886,16.77347595,16.60816222,16.46785202,16.34876358,16.24768714,16.1618984,16.08908511,16.02728476,15.97483164,NA,15.8925259,NA,NA,15.81013137,15.79052247,NA,15.75975355,15.74776423,15.73758829,15.72895144,NA,15.71539912,15.71011836,15.70563631,15.70183217,15.6986034,15.69586297,15.69353704,NA,15.68988734,15.68846521,15.68725818,NA,15.68536419,NA,15.6839998,NA,NA,15.68263393,NA,15.68203298,NA,15.68160007,15.68143138,15.68128821,15.68116669,15.68106355,15.68097601,15.68090171,15.68083865,15.68078512,15.6807397,1
NA,NA,2690.139117,2690.138316,2690.137323,2690.13609,2690.134561,2690.132664,2690.13031,2690.127391,2690.123769,2690.119275,NA,2690.106785,2690.098206,NA,NA,2690.057979,NA,2690.012447,2689.981172,2689.942373,2689.894239,2689.834526,NA,2689.668545,NA,NA,2689.237628,NA,NA,2688.414877,2687.999259,2687.483652,2686.844,2686.050462,2685.066014,NA,2682.329626,2680.450021,2678.118221,2675.225438,2671.636711,2667.184609,2661.661423,2654.80947,2646.309078,2635.763665,NA,2606.451454,2586.317111,2561.338857,2530.351345,2491.908871,2444.217923,NA,2311.655342,NA,2107.636536,1967.497516,NA,NA,NA,NA,2444.217923,NA,2530.351345,2561.338857,2586.317111,2606.451454,2622.681241,2635.763665,2646.309078,NA,2661.661423,2667.184609,NA,2675.225438,2678.118221,2680.450021,2682.329626,NA,NA,2686.050462,NA,NA,NA,NA,2688.749896,2689.019947,NA,2689.413095,2689.554534,2689.668545,2689.760447,2689.834526,2689.894239,2689.942373,2689.981172,2690.012447,0
1446.706764,NA,1446.706639,1446.706555,1446.706454,NA,NA,1446.705999,1446.705779,NA,1446.705186,1446.704792,NA,1446.703731,1446.703025,NA,1446.701127,1446.699864,1446.69833,NA,NA,1446.691462,1446.68813,NA,NA,1446.673209,NA,1446.657179,NA,1446.633552,NA,1446.598727,1446.575543,1446.547396,1446.513224,1446.471737,1446.421369,NA,1446.285979,1446.195846,1446.086419,NA,1445.792276,1445.596459,1445.358723,1445.070097,1444.719685,1444.294262,1443.77777,1443.150715,1442.389428,1441.465176,1440.343073,1438.980765,1437.326834,1435.318852,1432.881029,NA,1426.328105,1421.965668,1416.669381,1410.239338,NA,1392.955238,1381.448801,NA,1350.519237,1329.92869,NA,1274.580832,1304.930404,1329.92869,1350.519237,1367.479225,1381.448801,1392.955238,NA,1410.239338,1416.669381,1421.965668,NA,1429.92135,1432.881029,1435.318852,NA,1438.980765,NA,NA,1442.389428,1443.150715,NA,1444.294262,1444.719685,1445.070097,1445.358723,NA,1445.792276,1445.953567,1446.086419,1446.195846,0
NA,NA,30.66753932,30.66752973,30.66751822,30.66750439,NA,30.66746785,30.66744391,30.66741516,30.66738064,30.66733919,NA,30.66722965,30.66715788,30.6670717,NA,30.66684394,30.66669472,30.66651554,NA,30.66604202,30.66573178,30.66535924,NA,30.66437474,NA,30.66295518,NA,30.6609083,NA,30.65795688,30.65602318,NA,30.65091297,30.64756489,NA,30.63871689,30.63291988,30.62595886,NA,NA,30.59551037,30.58103768,NA,30.54279065,30.51773209,30.48764188,NA,30.40812233,30.35602297,30.29346229,30.21833972,NA,30.01981288,29.88974273,29.73355507,29.54600564,29.32079712,NA,NA,28.33570256,NA,NA,26.63007154,25.81935654,24.84585361,23.67687567,22.27317219,20.58761136,18.56359748,20.58761136,22.27317219,23.67687567,24.84585361,25.81935654,NA,27.3052198,27.86747062,28.33570256,28.72563735,NA,29.32079712,29.54600564,NA,NA,NA,30.12813286,30.21833972,30.29346229,NA,NA,30.4515097,30.48764188,30.51773209,30.54279065,30.56365895,30.58103768,30.59551037,30.60756294,0
667.941382,NA,667.8704075,667.8223353,667.7632733,667.6907093,667.6015567,667.492023,667.3574492,NA,666.9889747,666.7394002,666.432771,666.0560441,665.5931946,NA,NA,663.4674942,NA,661.1171787,NA,657.5694324,655.1664792,652.2141926,NA,644.1305836,NA,NA,NA,613.5099039,NA,585.7073662,566.8762001,543.7400867,566.8762001,585.7073662,NA,613.5099039,623.6639153,631.9285651,NA,NA,NA,652.2141926,655.1664792,657.5694324,659.5252671,661.1171787,662.4128825,663.4674942,NA,665.0245342,665.5931946,666.0560441,666.432771,666.7394002,666.9889747,667.1921107,667.3574492,NA,667.6015567,667.6907093,NA,667.8223353,667.8704075,667.909535,667.941382,667.9673032,667.9884012,668.0055735,668.0195506,668.0309269,668.0401865,NA,668.0538573,668.0588502,NA,668.0662217,668.0689139,668.0711052,NA,668.0743404,NA,668.0764837,NA,NA,NA,NA,668.0791878,NA,NA,NA,668.080031,668.0801537,668.0802536,668.0803349,668.0804011,668.0804549,668.0804988,668.0805344,0
1365.607306,NA,1365.607307,1365.607307,1365.607308,NA,NA,1365.607313,1365.607315,1365.607319,1365.607323,1365.607329,NA,1365.607345,1365.607357,1365.607373,NA,1365.60742,NA,NA,1365.607558,1365.607633,1365.607731,1365.607858,1365.608023,1365.608236,NA,NA,NA,1365.609945,1365.61073,1365.611748,1365.61307,1365.614784,1365.617008,1365.619893,NA,1365.628491,1365.63479,1365.642962,NA,NA,NA,1365.708308,1365.738339,1365.777297,1365.82784,1365.893409,NA,1366.088829,1366.231995,1366.417727,1366.658681,NA,1367.376808,NA,1368.585443,1369.4709,1370.619619,NA,1374.04321,NA,NA,1384.026546,1389.502931,1396.607548,1405.824501,1417.781826,NA,1453.418895,1479.526924,1513.39736,1557.338109,1614.343266,1688.297122,1614.343266,1557.338109,1513.39736,1479.526924,1453.418895,NA,1417.781826,NA,1396.607548,1389.502931,NA,NA,1376.551362,1374.04321,NA,NA,NA,1368.585443,1367.902915,1367.376808,1366.971275,1366.658681,1366.417727,1366.231995,1366.088829,1
NA,NA,34581.78986,34450.18854,34290.45716,34096.58285,33861.2675,33575.65299,33228.98778,NA,32297.51694,31677.64744,NA,30012.09132,28903.70723,NA,25925.53865,27558.40369,28903.70723,NA,30925.2795,31677.64744,32297.51694,32808.22214,NA,33575.65299,33861.2675,34096.58285,34290.45716,34450.18854,NA,34690.21507,34779.54566,34853.14438,34913.78173,34963.74033,35004.90079,NA,35066.75215,35089.77135,35108.73667,35124.36204,NA,35147.8421,35156.58066,35163.78029,35169.71201,35174.5991,35178.62553,35181.94287,NA,35186.9278,35188.78304,NA,35191.57089,NA,35193.46327,NA,35194.74782,NA,NA,NA,35196.21164,NA,35196.6134,35196.76292,35196.88611,35196.98761,35197.07123,35197.14013,35197.19689,35197.24365,35197.28219,NA,35197.34008,35197.36163,35197.37939,35197.39401,35197.40606,35197.41599,NA,NA,NA,35197.44104,NA,35197.44791,35197.45047,35197.45258,35197.45432,NA,NA,NA,35197.4587,35197.45936,35197.4599,NA,35197.46072,35197.46102,35197.46127,35197.46148,0
NA,NA,2.609763274,2.609763183,2.609763072,NA,NA,2.609762565,2.609762316,NA,2.609761637,2.60976118,2.60976062,2.609759936,2.609759098,2.609758074,NA,2.609755285,NA,NA,NA,2.609744858,2.609740649,NA,NA,2.609721482,NA,NA,2.609686366,2.609669075,NA,2.609622028,2.609590349,NA,2.609504151,2.60944611,NA,2.609288183,2.609181842,2.60905172,NA,2.608697664,NA,2.608167537,2.607810574,2.60737378,2.606839301,2.60618529,NA,2.604405769,NA,2.601741298,2.599947167,NA,2.595065448,NA,2.587756067,NA,2.576811756,NA,2.560424877,2.549390712,2.53588886,NA,2.499151165,NA,2.444143941,2.407104627,NA,2.306322977,2.238461286,2.155422959,2.053813883,NA,2.053813883,2.155422959,2.238461286,2.306322977,2.361781815,2.407104627,NA,2.474413705,2.499151165,2.519367443,NA,NA,2.560424877,NA,2.576811756,NA,NA,2.591778324,2.595065448,2.597751794,2.599947167,NA,2.603207522,2.604405769,2.605385017,2.60618529,0
41.76803627,41.76791833,41.76777338,41.76759521,41.76737623,NA,41.76677628,41.76636969,41.76586996,41.76525575,41.76450084,41.76357298,41.76243257,41.7610309,41.75930813,NA,41.75458821,41.75138952,41.74745806,41.74262596,41.73668689,41.72938728,41.72041544,41.70938828,NA,41.67917678,41.65870246,41.63353778,41.60260825,NA,41.51786954,41.46044215,41.38985901,NA,41.19647991,41.06542697,40.90435177,NA,40.4630484,40.1639773,39.7963935,39.34460175,NA,38.10681209,NA,36.23694519,34.96973719,33.41223082,31.49792309,29.14507616,31.49792309,33.41223082,34.96973719,36.23694519,37.26796257,38.10681209,38.78931128,NA,39.7963935,40.1639773,NA,40.70637665,40.90435177,41.06542697,41.19647991,41.30310633,41.38985901,41.46044215,NA,41.56459323,41.60260825,41.63353778,41.65870246,41.67917678,41.69583496,41.70938828,NA,41.72938728,41.73668689,41.74262596,41.74745806,41.75138952,41.75458821,41.75719071,41.75930813,NA,41.76243257,41.76357298,41.76450084,41.76525575,41.76586996,41.76636969,41.76677628,41.76710708,41.76737623,NA,41.76777338,41.76791833,41.76803627,41.76813223,0
1.349130906,NA,1.349133024,1.349134559,1.349136536,NA,NA,1.349146586,1.349152027,1.349159034,1.349168059,1.349179682,1.349194652,1.349213933,1.349238765,1.349270748,1.34931194,1.349364993,1.349433323,NA,1.349634672,1.349780654,1.34996867,NA,1.350522706,1.350924392,NA,NA,1.352966234,1.354071519,1.355495064,1.357328509,1.359689884,1.362731202,1.366648249,1.371693185,NA,NA,1.397337525,1.411219249,1.429098132,NA,1.481782606,1.519979773,NA,1.452125128,1.429098132,1.411219249,1.397337525,1.386559318,1.37819078,1.371693185,1.366648249,NA,1.359689884,NA,1.355495064,NA,1.352966234,1.352108057,1.351441741,1.350924392,NA,1.350210825,1.34996867,NA,1.349634672,1.349521327,1.349433323,1.349364993,1.34931194,1.349270748,1.349238765,1.349213933,1.349194652,1.349179682,NA,1.349159034,1.349152027,1.349146586,NA,NA,1.349136536,1.349134559,1.349133024,1.349131832,NA,NA,1.34912963,1.349129197,1.34912886,NA,1.349128396,1.349128239,1.349128117,NA,1.349127948,1.349127891,1.349127846,1.349127812,1
NA,NA,1673.656096,1673.850254,1674.096714,NA,1674.806687,1675.310785,1675.950674,NA,1677.793993,1679.102794,NA,1682.873037,1685.550002,1688.94807,1693.261491,1698.736835,NA,NA,1725.708605,1739.924362,1757.969475,NA,NA,1846.860439,1893.711363,NA,2028.674104,1953.182713,1893.711363,1846.860439,1809.951758,NA,1757.969475,1739.924362,NA,1714.509576,1705.687096,1698.736835,1693.261491,1688.94807,1685.550002,1682.873037,NA,1679.102794,1677.793993,1676.762933,1675.950674,1675.310785,1674.806687,1674.409564,1674.096714,1673.850254,1673.656096,1673.503139,1673.382642,NA,1673.212933,1673.154021,NA,NA,NA,1673.019554,1673.001679,NA,1672.976503,1672.967763,1672.960878,1672.955454,1672.951181,1672.947815,1672.945163,NA,1672.941429,1672.940132,1672.939111,1672.938306,1672.937672,1672.937173,1672.936779,NA,1672.936225,1672.936033,1672.935881,1672.935762,NA,NA,1672.935536,NA,NA,NA,1672.935402,1672.935385,1672.935371,1672.93536,1672.935351,1672.935344,1672.935339,1672.935335,1
NA,1.038731871,1.038732033,1.038732229,1.038732465,1.038732748,NA,1.0387335,1.038733994,NA,1.038735304,1.038736165,NA,1.038738448,1.038739949,NA,NA,1.038746543,1.03874969,1.038753477,NA,1.038763519,1.03877012,NA,1.038787621,1.038799124,1.038812966,NA,NA,NA,1.038902827,1.038937764,1.038979807,NA,1.039091288,1.039164559,NA,1.039358844,1.039486538,1.039640206,NA,NA,1.04031548,1.040637761,NA,1.041492323,1.042053984,1.042729891,1.043543283,1.044522125,NA,1.047117623,1.048823515,1.050876399,1.053346857,1.056319825,1.059897518,NA,1.069384127,NA,1.083122548,NA,1.103018403,NA,1.131831399,1.150768753,1.173558117,1.200983021,1.23398637,1.273702866,1.321498015,1.379015082,1.321498015,1.273702866,1.23398637,1.200983021,NA,1.150768753,1.131831399,1.116094962,1.103018403,1.09215213,NA,1.075619205,1.069384127,NA,1.059897518,NA,1.053346857,1.050876399,1.048823515,NA,1.045700072,1.044522125,1.043543283,1.042729891,1.042053984,1.041492323,1.041025598,1.040637761,1
